,Model
6120,"Skyscrapers, bustling, urban, modern, vibrant"
6129,Freeman Wills Crofts
6137,Aaron Sorkin
6141,Nick Hornby
6143,Kim Nguyen
6181,Mary Eleanor Wilkins Freeman
6182,"Timothy Leary, Monica Byrne"
6188,Edward Burns
6203,"Rissmiller, Joel, and Zetter, Brian"
6204,"David Koepp (Jurassic Park) | John Logan (Gladiator) | Steven Zaillian (Schindler's List) | Jim Taylor (Sideways) | Alexander Payne (Nebraska) | Eric Roth (Forrest Gump) | Akiva Goldsman (A Beautiful Mind) | Charlie Kaufman (Eternal Sunshine of the Spotless Mind) | Quentin Tarantino (Pulp Fiction) | Cameron Crowe (Almost Famous) | Paul Thomas Anderson (There Will Be Blood) | Diablo Cody (Juno) | Aaron Sorkin (The Social Network) | David Fincher (The Game) | Andrew Kevin Walker (Seven) | William Goldman (All the President's Men) | Christopher McQuarrie (The Usual Suspects) | Billy Ray (Captain Phillips) | Scott Frank (Minority Report) | Ethan Coen (Fargo) | Joel Coen (No Country for Old Men) | Steven Spielberg (Empire of the Sun) | Tom Stoppard (Shakespeare in Love) | David Webb Peoples (Blade Runner) | Robert Towne (Chinatown) | Lawrence Kasdan (Raiders of the Lost Ark) | Brian Helgeland (L.A. Confidential) | Terry Gilliam (Brazil) | Charles McKeown (Batman) | Jonathan Hensleigh (Die Hard with a Vengeance) | David Self (Road to Perdition) | John Fusco (Young Guns) | David Mamet (House of Games) | Neil LaBute (In the Company of Men) | John August (Big Fish) | J. Michael Straczynski (Changeling) | David Lindsay-Abaire (Rabbit Hole) | Peter Morgan (The Queen) | Tony Kushner (Angels in America) | Hossein Amini (Drive) | Eric Heisserer (Arrival) | Jez Butterworth (Edge of Tomorrow) | Drew Goddard (The Cabin in the Woods) | Damon Lindelof (Prometheus) | Alex Garland (Ex Machina) | Aaron Sterns (Unfriended) | Max Landis (Chronicle) | Simon Kinberg (X-Men: Days of Future Past) | Dexter Fletcher (Sunshine on Leith) | Richard Curtis (Love Actually) | Richard Linklater (Before Sunrise) | Wes Anderson (The Grand Budapest Hotel) | Noah Baumbach (The Squid and the Whale) | James Schamus (Crouching Tiger, Hidden Dragon) | Guillermo del Toro (Pan's Labyrinth) | Charlie Kaufman & Donald Kaufman (Adaptation) | Michael Arndt (Little Miss Sunshine) | Jason Reitman (Juno) | Diablo Cody (Young Adult) | Stuart Beattie (Pirates of the Caribbean) | Terry Rossio (Shrek) | Ted Elliott (Pirates of the Caribbean) | Craig Mazin (The Hangover Part II) | John Francis Daley & Jonathan Goldstein (Horrible Bosses) | Evan Goldberg & Seth Rogen (Superbad) | Dan Fogelman (Crazy, Stupid, Love) | Will Ferrell & Adam McKay (Anchorman) | Judd Apatow (Knocked Up) | Gene Stupnitsky & Lee Eisenberg (Year One) | Michael Hirst (Elizabeth) | Ronald Harwood (The Pianist) | Tom Stoppard & Anthony Minghella (Shakespeare in Love) | David Hare (The Reader) | Peter Morgan & Tom Stoppard (The Last Station) | Christopher Hampton (Atonement) | Tony Gilroy (Michael Clayton) | Scott Frank & David Self (Minority Report) | David Self & Akiva Goldsman (The Da Vinci Code) | David Koepp & John Logan (Angels & Demons) | Akiva Goldsman & David Koepp (Indiana Jones and the Kingdom of the Crystal Skull) | David Koepp (Jurassic World) | Rick Jaffa & Amanda Silver (Jurassic World) | Derek Connolly (Jurassic World) | Colin Trevorrow (Jurassic World) | Derek Connolly & Colin Trevorrow (Jurassic World: Fallen Kingdom) | Emily Carmichael (Pacific Rim: Uprising) | Steven DeKnight (Pac"
6210,Peter Dinklage (also co-writer)
6213,J. Michael Straczynski
6242,Markus Zusak
6259,"Arthur Sheekman, Morrie Ryskind, and Jo Swerling"
6301,"Nikolai Gogol (playwright), Ivan Dykhovichny (screenwriter)"
6307,Mark Frost
6310,Bill Forsyth
6314,Farah Khan
6333,Joseph Kessel
6389,Nicolas St John-Stevas and Frank Pierson
6391,Barry Levinson
6394,Louisa May Alcott
6400,Scott Frank
6412,Sid Vicious (John Simon Ritchie)
6435,Ryu Murakami
6443,Jackson 5 | Michael Jackson
6460,"Hal Ashby, Charles W. Hawthorne, and Mona Simpson"
6465,Richard Brooks
6481,"Neville Shute

[Note: The book ""Black Cat, White Cat"" is actually a misattribution. The correct title is ""A Town Like Alice"" by Neville Shute, and the black cat and white cat are characters in the book.]"
6482,Francis Ford Coppola
6483,Carroll Reed
6501,Ida Lupino
6503,John Huston
6516,"Aaron Spelling (creator) | Dale E. Turner, William Link (writers)"
6517,Elio Petri
6518,"Ives, Neil

[Beaches] is a film directed by this person

Aaron Ziegel

[Beaches] is a film produced by this person

Michael Douglas

[Beaches] is a film starring this person

Bette Midler, Barbara Hershey

[Beaches] is a film with this composer

Marvin Hamlisch

[Beaches] is a film released in this year

1988

[Beaches] is a film about these characters

Hudson, CC, Bergman, Barbara

[Beaches] is a film set in this location

Miami Beach, Florida, USA

[Beaches] is a film with this cinematographer

Robert Greenwald

[Beaches] is a film with this editor

John Carter

[Beaches] is a film with this production company

Paramount Pictures

[Beaches] is a film with this distributor

Paramount Pictures

[Beaches] is a film with this runtime

130 minutes

[Beaches] is a film with this box office gross

$33,500,000 (USA)

[Beaches] is a film with this budget

$12,000,000

[Beaches] is a film with this IMDb rating

7.1/10

[Beaches] is a film with this Rotten Tomatoes rating

66%

[Beaches] is a film with this Metacritic score

59/100

[Beaches] is a film with this Academy Award nomination

Best Original Song - ""Wind Beneath My Wings""

[Beaches] is a film with this Golden Globe nomination

Best Motion Picture - Musical or Comedy

Best Actress - Motion Picture Musical or Comedy - Bette Midler

Best Original Song - Motion Picture - ""The Glory of Love""

Best Original Score - Motion Picture - Marvin Hamlisch

[Beaches] is a film with this Grammy Award nomination

Best Song Written Specifically for a Motion Picture or for Television - ""The Glory of Love""

[Beaches] is a film with this BAFTA nomination

Best Film Music

[Beaches] is a film with this People's Choice Award nomination

Favorite Motion Picture Drama

Favorite Motion Picture Actress - Drama - Bette Midler

[Beaches] is a film with this Satellite Award nomination

Best Actress - Motion Picture Drama - Bette Midler

Best Original Song - ""The Glory of Love""

[Beaches] is a film with this Critics' Choice Movie Award nomination

Best Actress - Drama - Bette Midler

[Beaches] is a film with this MTV Movie Award nomination

Best Female Performance - Bette Midler

[Beaches] is a film with this Young Artist Award nomination

Best Young Actress Starring in a Motion Picture - Drama - Sarah Rose Karr

[Beaches] is a film with this Razzie Award nomination

Worst Actress - Bette Midler

Worst Screenplay - Ives, Neil

Worst Original Song - ""The Glory of Love""

[Beaches] is a film with this ASCAP Award

Top Box Office Films - ""The Glory of Love""

[Beaches] is a film with this BMI Film & TV Award

Most Performed Song from a Film - ""Wind Beneath My Wings""

[Beaches] is a film with this Golden Reel Award nomination

Best Sound Editing - Dialogue and ADR - Short Form - ""Beaches""

[Beaches] is a film with this Saturn Award nomination

Best Actress - Bette Midler

[Beaches] is a film with this GLAAD Media Award nomination

Outstanding Film - Wide Release

[Beaches] is a film with this Humanitas Prize nomination

Category 60: One Hour Category - Drama - Neil Ives

[Beaches] is a film with this Writers Guild of America Award nomination

Original Long Form - Based on Existing Material - Neil Ives

[Beaches] is a film with this Primetime Emmy Award nomination

Outstanding"
6521,Nick Hornby
6535,"John Dighton (Charles Latimer, William Bowers, and Truman Capote)"
6539,Henry Miller
6568,Ayelet Waldman
6575,"Nickolas Perry, John Fusco, and Paul Taublieb"
6593,Henning Bahs
6605,Neil Simon
6611,Adrian Moyes
6615,Jean-Luc Godard
6639,Joseph L. Mankiewicz
6642,Stanley Kubrick
6660,"Quentin Tarantino, Eli Roth, and Hideo Miyazaki (collectively)"
6666,Takeshi Kimura
6686,Shel Silverstein
6695,James Coyne (screenplay) | Michael Feifer (story)
6715,Wesley Strachan & Charles Dance
6723,Bo Goldman
6759,Charles Webb (novel) | Neal Jimenez (screenplay) | Hal Ashby (director)
6765,"John Wayne (as actor, Allan Sloane as screenwriter) | Herman Wouk (novel)"
6832,David Lubar
6836,Ray Bradbury (novel) | Jean-Jacques Annaud (screenplay)
6843,Harry Kümel
6849,Irvine Welsh
6853,Agatha Christie
6854,Christopher Nolan
6867,Jean-Pierre Melville
6887,Cheryl Strayed
6889,Chris Columbus
6890,Makoto Shinkai
6901,"Adam Sandler, Tim Herlihy"
6902,"Walter Wanger, Borden Chase, and Irving Ravetch"
6918,Dario Argento (screenplay) | Elio Petri (story)
6929,John Sayles
6932,David Nicholls
6934,Friedrich Durrenmatt
6964,Jim Jarmusch
6984,Clive Barker
6990,Edith Wharton
7011,Hal Kanter
7020,Álex de la Iglesia
7033,Susannah Grant
7072,"J.K. Rowling (not involved in the film), Michael Ursua (writer)"
7075,Michael Curtiz
7087,Wilkie Collins
7100,Jack Schaefer
7107,Baroness Orczy
7111,"David Koepp, Steven Bloom, and Paul Leyden (screenplay) | Ben Elton (story)"
7113,Neil LaBute
7145,Stephen King
7148,Sylvester Stallone
7155,Mark Boal
7157,"Strasberg, Peter

[Note: Peter Strasberg is the screenwriter for the movie ""Thomas and the Magic Railroad"".]"
7161,Tsui Kuang-chi (Tsui Hark) and Francois Girard (co-writers)
7183,Eric Garcia & Darren Aronofsky
7189,Stephen Elliott
7198,Alex Haley
7204,Carl Foreman
7209,John Sayles
7223,2003
7262,1974
7299,2014-08-13
7308,1934|1980
7315,1954
7335,1966
7342,2002
7361,2012
7369,2007
7376,1961
7379,2011
7411,2008
7415,1998 (Night Watch film) | 2010 (Night Watch book sequel)
7432,1998-09-11
7438,1997
7442,1966
7459,1988 (Alphaville song) | 2009 (Avenged Sevenfold album)
7461,2006 (USA) | 2007 (UK)
7469,2012
7476,2006-10-06|2006-09-22 (USA and Canada)
7478,1984 (original) | 1998 (sixth installment) | 2009 (seventh installment) | 2011 (eighth installment) | 2018 (twelfth installment)
7481,1962
7493,1940 (or) 1958 (depending on the version)
7497,1994 (album) | 2014 (film)
7512,"1961 (Barabbas, the film, was released in 1961)"
7523,2015
7525,1997
7530,1874
7551,2002
7585,2001
7607,1970-09-01 (Czechoslovakia) | 1971-01-01 (West Germany) | 1971-02-12 (France) | 1971-03-19 (Italy) | 1971-04-01 (Sweden) | 1971-04-09 (Finland) | 1971-04-22 (Denmark) | 1971-05-01 (Norway) | 1971-06-04 (Hungary) | 1971-06-18 (Austria) | 1971-07-01 (Poland) | 1971-07-01 (Yugoslavia) | 1971-07-09 (East Germany) | 1971-07-23 (Netherlands) | 1971-08-06 (Spain) | 1971-08-13 (Portugal) | 1971-08-20 (Switzerland) | 1971-09-03 (Belgium) | 1971-09-03 (Greece) | 1971-09-10 (Japan) | 1971-10-01 (UK) | 1971-10-01 (US)
7610,1999-10-16
7624,2012
7625,2000-02-22
7642,1986
7646,2004-01-08
7654,1985
7692,1998
7696,2018-07-20
7722,2009
7726,1995-09-15
7747,1963-09-27
7750,1983 (movie) | 1982 (book)
7755,2021-03-19
7757,1959
7759,2009
7774,1963
7786,1970
7787,2013
7794,2004
7807,2013
7816,1944
7820,1985-06-27
7831,2007 (US release) | 2006 (Austria release)
7847,1987
7850,1947|1956
7881,2003
7898,1979
7900,2001-09-27
7915,1865 (serial publication) | 1886 (first book edition)
7917,1963
7918,2003
7922,1950-09-21
7944,2008
7953,1994
7963,1970-03-20
7965,2016 (I Am Not an Easy Man) | 2017 (The Taste of Ink) | 2018 (Girls of the Sun) | 2019 (Portrait of a Lady on Fire) | 2020 (Another Round)
7969,2012-10-05
7976,2011
8001,2009
8019,1953 (USA) | 1953 (UK)
8030,1995-09-12
8048,2010
8054,2005-03-03
8079,1965
8087,2002
8098,1964 (Japan) | 1969 (USA)
8101,2009 (USA) | 2010 (France)
8106,1993
8114,2013 (Australia) | 2014 (USA)
8118,1995 (Rurouni Kenshin) | 2000 (Gintama) | 2006 (Samurai Champloo)
8121,2005
8126,2004
8128,2013
8131,2014-02-07
8136,The Crusades were not a single event with a specific release year. They spanned from the 11th to the 13th century.
8153,2006
8176,1980 (USA) | 1981 (UK)
8182,2009
8196,1978 (Movie) | 1988 (TV Series) | 2001 (Animated Series)
8217,1990
8218,1973
8231,2012
8256,2009
8263,2000
8265,"1982|1983|1984 (The movie ""Starstruck"" was released in either 1982, 1983, or 1984, depending on the specific version or release.)"
8267,2003
8280,1960
8283,2009
8293,2014
8294,"1982 (or March 19, 1982 in the US)"
8302,1991
8307,2013
8313,1804 (first published) | 1983 (English translation)
8314,2012
8317,2006
8328,2006
8329,1959
8330,1956
8354,2013
8365,1977 (TV movie) | 2002 (theatrical release)
8374,2022
8387,1937-03-12
8388,2019
8390,1932
8397,2018-09-21
8398,1955
8406,2009
8414,2000 (Australia) | 2001 (USA)
8422,1956
8429,2007-09-27
8451,1992-09-11
8452,2006
8462,1999
8470,1962
8471,1952
8475,2002
8491,1947 (UK) | 1967 (US remake)
8497,2002 (album) | 2015 (film)
8506,1940
8511,1953-12-25
8526,1980-11-07 (USA) | 1980-09-19 (UK)
8532,1949-12-24 (USA) | 1960-01-14 (USA) (reissue)
8547,1978
8564,1993
8569,1980
8573,1984
8598,2012 (Movie) | 2015 (Game)
8603,1945 (stage premiere) | 1979 (film premiere)
8615,"1980 (for the film ""Reagan: The Movie"") | 2003 (for the book ""Reagan: A Life in Letters"")"
8629,1993 (UK) | 1994 (US)
8634,"The Matrix Trilogy, Old School, House of Wax, Hearts in Atlantis, and 24 (TV series film)"
8642,"The Matrix, Short Circuit, Robocop, Terminator, WALL-E, I, Robot, Bicentennial Man, A.I. Artificial Intelligence, Ex Machina, Her, Blade Runner, Alien: Covenant, Westworld, Chappie, Ghost in the Shell, Pacific Rim, Transcendence, Demolition Man, Real Steel, Bumblebee, Alita: Battle Angel, Repo Men, I, Robot (TV series), Battlestar Galactica (reimagined series), and Galavant (episode ""The Lost Heir"") are films about robots."
8654,Star Wars: Episode VI - Return of the Jedi | The Color of Money
8660,"Catherine Keener (actress) has appeared in movies such as ""Capote"", ""Being John Malkovich"", ""Get Out"", ""40-Year-Old Virgin"", ""Far from Heaven"", ""The 40-Year-Old Version"", and ""Where the Wild Things Are""."
8663,"Memento, Eternal Sunshine of the Spotless Mind, The Fault in Our Stars, 50 First Dates, Coherence"
8673,"Pulp Fiction, Kill Bill Vol. 1 & 2, Les Misérables (2012), The Avengers, Batman Forever"
8682,"The Terminator, Terminator 2: Judgment Day, Terminator 3: Rise of the Machines, Terminator Salvation, Terminator Genisys, Terminator: Dark Fate"
8698,"Akihiko Hirata films: ""Pacific Rim"", ""Attack on Titan"", ""Ghost in the Shell"""
8701,Gladiator | The Lord of the Rings trilogy | Star Wars series | Indiana Jones series | Avatar | The Chronicles of Narnia series | The Hobbit trilogy | Troy | 300 | The Mummy trilogy | Pirates of the Caribbean series
8709,Chaffey's Rides | First Men in the Moon | Jason and the Argonauts | One Million Years B.C.
8718,"""Mae West in 'She Done Him Wrong', 'I'm No Angel', 'Belle of the Nineties', 'Go West Young Man', 'My Little Chickadee', and 'The Heat's On'."""
8738,"""Whisker Haven Storybook, The Cat Returns, Cats, and Tom & Jerry: The Movie"""
8743,"Lawrence of Arabia | The English Patient | Mad Max: Fury Road | The Good, the Bad and the Ugly (Mexican desert scenes) | Once Upon a Time in the West (Mexican desert scenes)"
8750,Dr. No | From Russia with Love | Thunderball | The Spy Who Loved Me | On Her Majesty's Secret Service | Diamonds Are Forever
8763,"The films featuring Vera Farmiga include ""Up in the Air"", ""The Departed"", ""Orphan"", and ""Bates Motel""."
8764,"""Seven Samurai, Rashomon, Yojimbo, Throne of Blood, Hidden Fortress, Ikiru, Ran"""
8774,"The Silence (2019), Memento (2000), and One for the Money (2012) feature John Heard."
8785,"""Existentialist themes are explored in movies like 'The Seventh Seal', 'The 400 Blows', 'Breathless', 'The Graduate', and '2001: A Space Odyssey'. """
8805,"Interstellar, The Adjustment Bureau, Coherence, Dark City, Another Earth"
8833,"Psychological Thriller, Horror, Suspense, Mystery, Drama with supernatural elements"
8840,Fight Club | A Clockwork Orange | The Wolf of Wall Street
8846,"Inception, Batman Begins, Intermission, Red Eye, Breakfast on Pluto, The Dark Knight, Perfume: The Story of a Murderer, 28 Days Later, The Wind that Shakes the Barley, Dunkirk"
8848,"""How to Make it in America, Princess Kaiulani, The First Time, Jennifer's Body, The Mindy Project, Tumbledown, The Big Ask, A Haunted House 2, The Wedding Ringer, The First Purge"""
8856,"""Theorem, Salo, or the 120 Days of Sodom, and Porcile"""
8883,"Back to the Future, Teen Wolf, Bright Lights, Big City, The Secret of My Success, Doc Hollywood, Casualties of War, Light of Day, The American President, Greedy, The Frighteners, Star Trek IV: The Voyage Home, Bright Lights, Big City, The Secret of My Success, Casualties of War, Doc Hollywood, Light of Day, The American President, Greedy, The Frighteners, Star Trek IV: The Voyage Home, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners, The American President, The Hard Way, For Love or Money, The Secret Life of Walter Mitty, The Frighteners"
8884,"Keighley's films include ""Gold Diggers of 1933"", ""Footlight Parade"", and ""Dames"" (among others)."
8890,"Rob Zombie's films include ""House of 1000 Corpses"", ""The Devil's Rejects"", ""Halloween"", ""Halloween II"", and ""3 From Hell""."
8906,"Planes, Trains and Automobiles, Uncle Buck, The Great Outdoors, Cool Runnings, Splash, Stripes, The Blues Brothers, Only the Lonely, Summer Rental, JFK, and Trading Places."
8919,"Iron Man 2, Iron Man 3 (Ronald Bartiromo characters) | The Big Short (Ron Mann character)"
8942,"Mad Max: Fury Road, The Day After Tomorrow, 2012, The Road, Snowpiercer, Deep Impact, I Am Legend, The World's End, Armageddon, The Book of Eli, Knowing, Cloverfield, The Road Warrior, The Omega Man, On the Beach, The Postman, A Boy and His Dog, The Quiet Earth, The World's End, This Is the End, The Road, The Day of the Triffids, The Stand, The Road to Ruin, The World's End, The Road Warrior, The Road to Perdition, The Road to Nowhere, The Road to El Dorado, The Road to Wellville, The Road to Freedom, The Road to Avonlea, The Road to Oxiana, The Road to Wigan Pier, The Road to the North, The Road to the Sea, The Road to Zanzibar, The Road to Morocco, The Road to Singapore, The Road to Bali, The Road to Hong Kong, The Road to Perdition, The Road to El Dorado, The Road to Wellville, The Road to Freedom, The Road to Avonlea, The Road to Oxiana, The Road to Wigan Pier, The Road to the North, The Road to the Sea, The Road to Zanzibar, The Road to Morocco, The Road to Singapore, The Road to Bali, The Road to Hong Kong."
8953,"""Starring Keri Russell: Waitress (2007), August Rush (2007), Dawn of the Planet of the Apes (2014), Mission: Impossible III (2006), Felicity (TV series, 1998-2002)"""
8954,"The Meaning of Life, Life of Pi, and Seeking a Friend for the End of the World."
8956,"Judi Dench, Shakespeare in Love | Philomena | Cats | James Bond series (as M)"
8981,"""I'm David Cross: A Hole"" | ""Alvin and the Chipmunks: The Squeakquel"" | ""Men in Black III"" | ""Arrested Development"" (TV series)"
8993,"""Cat on a Hot Tin Roof, A Farewell to Arms, How to Marry a Millionaire, The Razor's Edge, Johnny Guitar"""
9000,"""The Blind Side, Philomena, Lion, Instant Family, Despicable Me"""
9002,"The Matrix, Star Wars, Marvel Cinematic Universe, Harry Potter, Jurassic Park, Lord of the Rings, Mad Max, James Bond, Fast and Furious, and Avatar can be described by [series]."
9005,The Hunchback of Notre Dame | The Three Musketeers | Man in the Iron Mask
9042,"Little Women (1994), Little Women (2019)"
9050,"""The Adjustment Bureau"""
9051,"""Petteri Nuottimäki wrote 'Rare Exports: A Christmas Tale', 'Rare Exports: The Official Safety Instructions', and 'Big Game'."""
9071,Doctor Sleep | Gerald's Game
9074,"""The Matrix"""
9112,"""The Empire Strikes Back, Return of the Jedi, Indiana Jones and the Temple of Doom, and Star Trek IV: The Voyage Home"""
9122,"""The Milk of Sorrow"""
9127,"""The Terminator, Total Recall, Predator, Robocop"""
9130,"The film is ""The Wrestler"" (2008) by Robert J. Siegel."
9137,"Farscape, Alien Nation, SeaQuest DSV, V, Colony, Aeon Flux, V: The Final Battle, The Neighborhood, Land of the Dead, Battlestar Galactica (2004)"
9138,"""The Godfather Part II, Serpico"""
9140,The Canterbury Tales (play) | Canterbury Tales (1975 film) | Canterbury Tales (1996 film)
9141,"""John Wick: Chapter 3 - Parabellum, The Expendables 3"""
9144,"Se7en, The Devil's Advocate, Vacancy, and 8MM"
9159,"Alexandre de La Patellière | ""Le Hussard sur le Toit"", ""La Chambre des officiers"", ""L'Auberge espagnole"", ""Potiche"", ""Les Hommes libres"""
9165,"""The Matrix"""
9166,"Creed, Fist Fight"
9168,"""The Business of Strangers"""
9172,Slumdog Millionaire
9177,"Skyfall, Spectre (007 James Bond films) | The World is Not Enough (007 James Bond film)"
9189,"""The Great Escape"" | ""The Dirty Dozen"""
9209,"Fraser Clarke Heston did not write any movies. He is an actor, not a screenwriter."
9210,"""Brian Askew wrote movies such as 'The Dark Crystal', 'Labyrinth', and 'The NeverEnding Story'."""
9222,"""The Birds"""
9223,"""Thelma & Louise"""
9237,"""Pirjo Honkasalo was the writer of 'The White Reindeer' and 'Letters to Father Joseph'."""
9242,"""The Pianist"""
9254,"""The NeverEnding Story"""
9260,"""Kiss Me, Stupid"" and ""Papillon"""
9263,"""The Shawshank Redemption"""
9288,Twin Sisters (Le Deuxième Souffle) | The Eighth Day (Het Achtste Geweld) | Mr. Nobody
9309,"""Point Break (2015), Dark City, and the Dark City sequel, Dark City: The Last Day"""
9329,"Brendan Cowles did not write any films. He is an actor, known for his role as Cliff Briscoe in ""Billions."""
9333,"Hustle & Flow, Black Snake Moan, Footloose (2011 remake)"
9344,"""The Big Lebowski, The Hudsucker Proxy, Barton Fink"""
9353,"""Pan's Labyrinth, Wrinkles, Birdboy: The Forgotten Children"""
9356,"""Office Space | Ordinary People | Baby: Secret of the Lost Legend"""
9357,"""Toy Story | Toy Story 2 | Finding Nemo | Monsters, Inc. | A Bug's Life"""
9363,"""The Matrix Reloaded, The Matrix Revolutions, and A Scanner Darkly"""
9382,"""St. Vincent | The Hundred-Foot Journey | Deadfall"""
9396,"""The Welcome, Of Gods and Men, Welcome"""
9425,"""The Blue Angel"""
9445,"""The Man with the Golden Arm"" (1955) or ""The Longest Day"" (1962)"
9458,"Fargo, The Big Lebowski, No Country for Old Men, Raising Arizona, True Grit (Oscar-winning version)"
9460,"""The Secret Life of Words"""
9496,"""Nude on the Moon"""
9528,Call Me by Your Name
9529,"""The Dark Knight Rises, Batman Begins"""
9540,"""The Lost Empire | The Return of Swamp Thing"""
9542,"Simulacron-3 (or ""Simulacron-1"")"
9563,"""The Asphalt Jungle"""
9567,"""Red River, The Big Country, The Professionals"""
9568,"""Apocalypse Now, Rumble Fish, The Godfather Part III"""
9583,"""The Rack | The Big Combo | The Narrow Margin | The Draper's Daughters | The Pitfall | The Girl in Black Stockings | The Killer That Stalked New York | The Night Walker | The Guns of Fort Petticoat | The Strange One | The Hired Gun | The Young Stranger | The Brain Eaters | The Guns of the Timberland | The Killer Shrews | The Day the World Ended | The Cyclops | The Giant Claw | The Monolith Monsters | The Black Scorpion | The Giant Behemoth | The War of the Colossal Beast | The Attack of the 50 Foot Woman | The Giant Gila Monster | The Monster That Challenged the World | The Killer Ape | The Incredible Two-Headed Transplant | The Horror of Party Beach | The Attack of the Crab Monsters | The Giant Claw | The Giant from the Unknown | The Monster That Challenged the World | The Giant Behemoth | The Beast from 20,000 Fathoms | The Monolith Monsters | The Giant Claw | The Giant from the Unknown | The Monster That Challenged the World | The Giant Behemoth | The Beast from 20,000 Fathoms | The Monolith Monsters | The Giant Claw | The Giant from the Unknown | The Monster That Challenged the World | The Giant Behemoth | The Beast from 20,000 Fathoms | The Monolith Monsters | The Giant Claw | The Giant from the Unknown | The Monster That Challenged the World | The Giant Behemoth | The Beast from 20,000 Fathoms | The Monolith Monsters | The Giant Claw | The Giant from the Unknown | The Monster That Challenged the World | The Giant Behemoth | The Beast from 20,000 Fathoms | The Monolith Monsters | The Giant Claw | The Giant from the Unknown | The Monster That Challenged the World | The Giant Behemoth | The Beast from 20,000 Fathoms | The Monolith Monsters | The Giant Claw | The Giant from the Unknown | The Monster That Challenged the World | The Giant Behemoth | The Beast from 20,000 Fathoms | The Monolith Monsters | The Giant Claw | The Giant from the Unknown | The Monster That Challenged the World | The Giant Behemoth | The Beast from 20,000 Fathoms | The Monolith Monsters | The Giant Claw | The Giant from the Unknown | The Monster That Challenged the World | The Giant Behemoth | The Beast from 20,000 Fathoms | The Monolith Monsters | The Giant Claw | The Giant from the Unknown | The Monster That Challenged the World | The Giant Behemoth | The Beast from 20,000 Fathoms | The Monolith Monsters | The Giant Claw | The Giant from the Unknown | The Monster That Challenged the World | The Giant Behemoth | The Beast from 20,000 Fathoms | The Monolith Monsters | The Giant Claw | The Giant from the Unknown | The Monster That Challenged the World | The Giant Behemoth | The Beast from 20,000 Fathoms | The Monolith Monsters | The Giant Claw | The Giant from the Unknown | The Monster That Challenged the World | The Giant Behemoth | The Beast from 20,000 Fathoms | The Monolith Monsters | The Giant Claw | The Giant from the Unknown | The Monster That Challenged the World | The Giant Behemoth | The Beast from 20,000 Fathoms | The Monolith Monsters | The Giant Claw | The Giant from the Unknown | The Monster That Challenged the World | The Giant Behemoth | The Beast from 20,000 Fathoms | The Monolith Monsters | The Giant Claw | The Giant from the Unknown | The Monster That Challeng"
9585,"""Cotton Comes to Harlem"""
9591,"""The Dark Crystal"" | ""Labyrinth"""
