,Model
884,"1955, 1974"
11870,"Diana Scarwid, Marjorie Yates, Gillian Anderson, Rachel Weisz, Leigh McCormack, Gena Rowlands, Jacob Tierney, Anthony Watson"
13718,Japanese
13657,"Burt Lancaster, Barbara Stanwyck"
2002,"Drama, War"
8396,"Kappei Yamaguchi, Minami Takayama, Chika Sakamoto, Rumi Hiiragi, Yuriko Ishida, Rei Sakuma, Keiko Takeshita, Noriko Hidaka, Mari Natsuki, Miyu Irino, Issei Takahashi, Masami Nagasawa, Sumi Shimamoto, Hitoshi Takagi, Shigeru Muroi, Chika Sakamoto, Noriko Hidaka, Miyu Irino, Chika Sakamoto, Masami Nagasawa"
102,"Alex Winter, Freaked"
3035,"Thriller, Crime"
12415,"Herbert Baker, Gary Goldman, Don Bluth, Robert C. O'Brien, Jerry Belson, Robby London, Martha Moran, Peter Masterson, Arild Fröhlich, Mel Brooks, Jorge Guerricaechevarría, Larry L. King, Colin Higgins, Bob Hoge, David Monteagudo"
9164,"2012, 2015"
4303,"1946, 1956, 1964"
9293,Drama
4982,"Colin Higgins (not mentioned in the context, but typically the director is different from the writer)"
5549,2009
7508,Hindi
434,"Rear Window, The Bride Wore Black, Night Has a Thousand Eyes, The Window, The Leopard Man, Mississippi Mermaid, Black Angel, Deadline at Dawn, Martha"
10908,Ernest B. Schoedsack
10315,"1994, 1999, 2002, 2003, 2008, 2011"
2054,"1994, 2002"
13655,Michael Mann
1533,"2006, 2011, 2012"
8473,1964
1139,"Comedy, Western"
6906,Lee Harry
8128,Robert Resnikoff
7007,"Drama, Horror, Thriller"
13048,"1978, 2007"
10465,"David Michôd, Joel Edgerton"
8877,The Good Earth
2531,"Blow Out, Dressed to Kill, Phantom of the Paradise, Sisters, Raising Cain, Body Double, Obsession, Femme Fatale"
13823,"1935, 1983, 2002"
5225,1987
10228,Italian
6083,"Lilith, Kim Hunter, Peter Fonda, Warren Beatty, Sean Connery, Peter Sellers, Lee Marvin, Deborah Kerr, Mylène Demongeot, Joanne Woodward, Clint Eastwood, David Niven"
2906,"Drama, Music, Western"
11460,2005 (for Sometimes in April)
11247,Ruhi Singh
9967,"Iron Eagle, The Boys, Ladybugs, Hollow Point, American Soldiers, Lady Sings the Blues, Detention, The Ipcress File, The Appaloosa, Little Fauss and Big Halsy"
13280,Shahrukh Husain
735,French
1034,"Steve Buscemi, Brendan Fraser, Adam Sandler"
7856,"The Postman, The Insider, The Curious Case of Benjamin Button, Lucky You, The Good Shepherd"
1320,Horror
4462,Drama
2798,2012
7152,Loggerheads
5058,"Eduardo Sánchez, Gregg Hale, Adam Wingard"
3434,2013 (for Sweetwater)
10648,"My Name Is Joe, Cargo, The Liability, Boy A, Tyrannosaur, War Horse, Saving Grace, Mary and Martha, Miss Julie"
9143,"Fred Astaire, James Cagney, Walter Huston, Alan Hale, George Murphy, Robert Benchley"
9233,German
7803,Sioux
3411,Comedy
11750,"Oliver Stone, Quentin Tarantino"
13069,Jason Reitman
1061,"Iron Man, Iron Man 2, Elf"
3165,"Drama, Music"
3015,Bill Persky
7681,"Raoul O'Connell, Michael Gunther"
8539,"1979, 1990"
14813,"1942, 1955"
5920,Not provided in the context.
12253,"Don Siegel, Burt Kennedy"
12223,"Drama, Western, Horror, Thriller"
12478,"City of God, Bus 174, The Year My Parents Went on Vacation, Linha de Passe"
2167,"Das Boot, The NeverEnding Story, Poseidon, In the Line of Fire, Air Force One, Troy, The Perfect Storm, Outbreak, and The NeverEnding Story."
10085,"Montgomery Clift, Joanne Dru, Shelley Winters, Anne Revere, Aline MacMahon, Myrna Loy, Burt Lancaster, Anne Baxter, Jo Van Fleet, Marilyn Monroe, Katharine Hepburn, Albert Dekker, Lee Remick, John Wayne, Elizabeth Taylor, Paul Douglas, Clark Gable, Olivia de Havilland, Albert Salmi, Dean Martin, Walter Brennan, Eva Marie Saint, Marlon Brando, Donna Reed, Karl Malden, Dolores Hart, Robert Ryan"
10577,"Annie Hall, Manhattan, Bananas, Broadway Danny Rose, Stardust Memories, Sleeper, Love and Death, Take the Money and Run, A Midsummer Night's Sex Comedy, Manhattan Murder Mystery, Zelig, The Front, Shadows and Fog, Anything Else, Bullets Over Broadway, Deconstructing Harry, Celebrity, Small Time Crooks, Sweet and Lowdown, The Curse of the Jade Scorpion, Match Point, Vicky Cristina Barcelona, Whatever Works, Midnight in Paris, To Rome with Love, Blue Jasmine, Magic in the Moonlight, Irrational Man, Cafe Society, Wonder Wheel, A Rainy Day in New York, Rifkin's Festival"
4168,"The French Minister, In the Electric Mist, The Princess of Montpensier"
14343,"Michael Caine, Sigourney Weaver, Patrick Kavanagh"
7120,Swedish
13553,"Eric Idle, Graham Chapman, Peter Sellers, Ringo Starr, Jamie Lee Curtis, Michael Palin, Kevin Kline"
2095,"Action, Comedy, Animation"
6991,"The Tall Blond Man with One Black Shoe, My Father's Glory, The Tall Blond Man with One Black Shoe, My Mother's Castle"
3647,"Leap Year, Hilary and Jackie"
4743,"Summer and Smoke, Becket, Me and the Colonel"
3214,1981
